type,number,name,title,bidder,date,committee_mem1,committee_mem2,committee_mem3
EOI 0413,EOI,413,Steven Hammond,Hyde Park Monument to honour Aboriginal and Torres Strait Islander men and women who served their country,6/3/13, Anthony Manuatu,Megan Saxon, James Bennett.
EOI 0413,EOI,413,Tony Albert,Hyde Park Monument to honour Aboriginal and Torres Strait Islander men and women who served their country,6/3/13, Anthony Manuatu,Megan Saxon, James Bennett.
Tender 1339,Tender,1339,Government Records Repository,Supply of records storage and associated services for active records,6/26/13, Mary Vangelovska,Mark Stevens,Â Alice O'Connor.
Tender 1339,Tender,1339,Recall Information Management,Supply of records storage and associated services for active records,6/26/13, Mary Vangelovska,Mark Stevens,Â Alice O'Connor.
Tender 1339,Tender,1339,The Information Management Group,Supply of records storage and associated services for active records,6/26/13, Mary Vangelovska,Mark Stevens,Â Alice O'Connor.
EOI 0713,EOI,713,AECOM Australia,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Alerton Australia,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Boreal - Information Strategies Australia Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Buildings Alive Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,CarbonSystems,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,CDM Smith Australia Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,East River Software Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Ecosave Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Enablon North America Corp,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Entech Utility Service Bureau (Australia) Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Greensense,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Infosys Technologies Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Kinesis Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,Pathways Technology Consulting Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,SMS Management & Technology Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,SRA Information Technology,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0713,EOI,713,WSP Buildings Pty Ltd,Information Management ServicesÂ and systems to provide a unified Environmental Sustainability solution,6/25/13, Mary Vangelovska,Craig Morrison, Alice Oâ€™Connor.
EOI 0613,EOI,613,All Occasion Cruises,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Astar Cruises Pty Ltd ATF Carroll Family Trust,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Australian Cruises Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Bass and Flinders Cruises,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Blue Line Cruises,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Captain Cook Cruises Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,CV Cruises Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,DMC Marine Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Falconer Marine EnterprisesÂ t/a Coast Harbour Cruises,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Flagship Charters Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Fun Boat Harbour Cruises,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Jarmack Holdings P/L t/a VIP Charter Group,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,K.E Snell and Sota Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Legend Operator Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Marine Transport Services Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Martin Cash Cruises,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Rhythmboat Cruises Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Seadream Charters Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Silver Spirit Cruises Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Sydney Event Cruises Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Sydney Glass Island Pty Ltd,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Sydney Harbour Tallships,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Sydney Heritage Fleet,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,The Elite Cruise Company,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,The Sail Training Association of QLD t/a South Passage Adventure Under Sail,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Tribal Warrior Association Incorporated,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
EOI 0613,EOI,613,Worldâ€™s Greatest Harbour Cruises P/L t/a Sydney Harbour Charters,Sydney New Yearâ€™s Eve: Harbour of Light Parade,6/11/13, Mary Vangelovska,Anthony Manuatu,Â Alice Oâ€™Connor.
Tender 1308,Tender,1308,AAPT,Fixed Line Voice Services,4/9/13, Mary Vangelovska,Stephanie Sharkey, Alice Oâ€™Connor.
Tender 1308,Tender,1308,My Net Fone Australia Pty Ltd,Fixed Line Voice Services,4/9/13, Mary Vangelovska,Stephanie Sharkey, Alice Oâ€™Connor.
Tender 1308,Tender,1308,Optus,Fixed Line Voice Services,4/9/13, Mary Vangelovska,Stephanie Sharkey, Alice Oâ€™Connor.
Tender 1308,Tender,1308,Telstra Corporation Limited,Fixed Line Voice Services,4/9/13, Mary Vangelovska,Stephanie Sharkey, Alice Oâ€™Connor.
Tender 1308,Tender,1308,Via IP Pty Ltd,Fixed Line Voice Services,4/9/13, Mary Vangelovska,Stephanie Sharkey, Alice Oâ€™Connor.
EOI 0812,EOI,812,Actors Anonymous,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,Brand X Productions Inc t/a Queen Street Studio,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,Burley Theatre,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,In the Pipeline (Arts) Ltd t/a Independent Music Theatre,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,Readymade Works Incorporated,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,Straylight Pty Ltd,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,The Arts Platform,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,The Association of Optimism,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0812,EOI,812,The Moniker Group Australia INC,Reginald Murphy Hall,3/28/13, Mary Vangelovska,Belinda Brooke, Megan Saxon.
EOI 0113,EOI,113,A is for Atlas,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,ACB Design,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Aether & Hemera,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Alan Rose,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Alana Projects,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Alana Tracey,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Alaska Projects,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Alison Maree Plevey,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Anita Glesta LLC,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Anywhere Theatre Festival,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Archangle Assemblages,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Architectural Graphics,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Art Aicionado,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Artcycle Incorporated,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Artventure,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Australian Theatre for Young People,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Benjamin Ball,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Bibi/Fabrice Cahoreau,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,BigFish Workshop,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Black Beetle Pty Ltd,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Boccalatte Pty Ltd,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Camille Seriser,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Churchward/Melhuish,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Clara BojÂ and Diego Diaz,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,CofaÂ and Berkelouw Books,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Cor Fuhler,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Cradle Productions,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Critical Field Contemporary Art,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Culture at Work,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Damien Butler,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Danella Bennett,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,David Adams Photography,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Deux Visage,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Devexpa Pte Ltd,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Duke Design,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Emma Anna,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Entrance Hall,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,EventSound,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Expanded Architecture,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Fitzgerald,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,"Foley, Sean Donahugh Vanderfield",Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Fresh Concept,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Gabrielle Carey,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Gallois Fine Arts,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Gav Barbey,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Hello City,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
EOI 0113,EOI,113,Historic Houses Trust,Art and About Sydney 2013 - Major projects: Art in unusual places,3/5/13, Mary Vangelovska,Simon Walkom, Alice Oâ€™Connor
